latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
41.02001,28.55545,314.4,0.49,0.48,2020-05-11,2327,N,VIIRS,n,2,288.41,1.88,N,2
41.02308,28.55601,303.14,0.43,0.62,2020-05-12,2308,N,VIIRS,n,2,287.78,0.83,N,2
40.80496,29.37366,298.18,0.39,0.59,2020-05-12,2308,N,VIIRS,n,2,287.92,0.78,N,2
41.02093,28.55483,310.85,0.35,0.57,2020-05-13,0048,N,VIIRS,n,2,286.99,1.18,N,2
41.0193,28.55618,309.15,0.41,0.37,2020-05-15,0011,N,VIIRS,n,2,287.89,1.26,N,2
41.01951,28.55724,300.74,0.41,0.37,2020-05-15,2352,N,VIIRS,n,2,275.77,0.9,N,2
41.01872,28.55368,303.92,0.41,0.45,2020-05-16,2333,N,VIIRS,n,2,287.75,0.8,N,2
41.02285,28.55434,300.45,0.41,0.45,2020-05-16,2333,N,VIIRS,n,2,287.82,0.8,N,2
41.0224,28.55915,302.08,0.41,0.45,2020-05-16,2333,N,VIIRS,n,2,288.6,0.93,N,2
40.80109,29.37543,308.28,0.56,0.43,2020-05-16,2333,N,VIIRS,n,2,293.22,1.53,N,2
41.01771,28.5551,296.45,0.7,0.75,2020-05-17,0113,N,VIIRS,n,2,280.37,0.84,N,2
41.01868,28.55324,296.72,0.7,0.75,2020-05-17,0113,N,VIIRS,n,2,280.05,0.9,N,2
41.02196,28.55425,299.12,0.36,0.57,2020-05-17,2314,N,VIIRS,n,2,272.35,0.71,N,2
41.02017,28.55781,303.62,0.42,0.61,2020-05-18,0054,N,VIIRS,n,2,283.99,1.22,N,2
41.02243,28.55579,298.54,0.49,0.49,2020-05-19,0036,N,VIIRS,n,2,287.63,0.78,N,2
41.01813,28.55391,301.79,0.49,0.49,2020-05-19,0036,N,VIIRS,n,2,286.91,0.78,N,2
41.01791,28.5567,301.65,0.46,0.39,2020-05-20,0017,N,VIIRS,n,2,286.33,0.57,N,2
41.02143,28.55792,307.87,0.46,0.39,2020-05-20,0017,N,VIIRS,n,2,287.56,0.99,N,2
41.02077,28.55179,297.46,0.59,0.53,2020-05-22,2320,N,VIIRS,n,2,281.39,1.31,N,2
41.02029,28.55872,300.78,0.59,0.53,2020-05-22,2320,N,VIIRS,n,2,282.52,1.48,N,2
41.02132,28.5565,308.75,0.5,0.66,2020-05-23,0100,N,VIIRS,n,2,281.5,1.38,N,2
41.02272,28.55733,298.22,0.5,0.66,2020-05-23,0100,N,VIIRS,n,2,280.39,0.99,N,2
41.0198,28.55487,299.17,0.52,0.67,2020-05-23,2301,N,VIIRS,n,2,281.5,0.96,N,2
41.01849,28.5563,305.35,0.59,0.53,2020-05-24,0042,N,VIIRS,n,2,281.21,1.44,N,2
41.02073,28.55671,327.83,0.36,0.57,2020-05-25,1146,N,VIIRS,n,2,295.05,3.73,D,2
41.02117,28.55635,332.37,0.41,0.45,2020-05-26,1127,N,VIIRS,n,2,300.98,3.73,D,2
41.02005,28.55592,310.5,0.59,0.7,2020-05-28,0107,N,VIIRS,n,2,280.9,2.08,N,2
41.02234,28.55282,295.71,0.43,0.62,2020-05-28,2308,N,VIIRS,n,2,279.7,0.78,N,2
41.02215,28.55793,300.2,0.43,0.62,2020-05-28,2308,N,VIIRS,n,2,281.17,0.78,N,2
41.02192,28.55676,308.41,0.43,0.62,2020-05-28,2308,N,VIIRS,n,2,282.03,1.07,N,2
41.01892,28.55303,306.78,0.35,0.57,2020-05-29,0048,N,VIIRS,n,2,281.5,1.56,N,2
40.80012,29.37572,296.49,0.39,0.59,2020-05-29,0048,N,VIIRS,n,2,282.98,0.81,N,2
41.02078,28.55718,326.4,0.41,0.45,2020-05-29,1031,N,VIIRS,n,2,298.02,3.33,D,2
40.80132,29.37516,300.25,0.69,0.74,2020-05-29,2249,N,VIIRS,n,2,282.18,1.66,N,2
41.01831,28.55386,303.38,0.41,0.45,2020-05-30,0029,N,VIIRS,n,2,283.81,0.92,N,2
41.02231,28.55549,308.54,0.41,0.45,2020-05-30,0029,N,VIIRS,n,2,285.17,0.92,N,2
40.96798,29.47065,344.21,0.48,0.65,2020-05-30,1152,N,VIIRS,n,2,293.78,3.65,D,0
40.97259,29.47235,351.55,0.48,0.65,2020-05-30,1152,N,VIIRS,n,2,295.11,7.06,D,0
41.02059,28.55358,316.26,0.41,0.37,2020-05-31,0010,N,VIIRS,n,2,287.74,1.37,N,2
40.80032,29.37773,298.36,0.43,0.38,2020-05-31,0010,N,VIIRS,n,2,287.71,0.55,N,2
41.16764,28.83465,301.24,0.42,0.37,2020-05-31,0010,N,VIIRS,n,2,281.7,0.2,N,0
41.01973,28.55844,307.1,0.41,0.37,2020-05-31,0010,N,VIIRS,n,2,287.54,0.94,N,2
40.80005,29.37515,297.68,0.32,0.55,2020-06-02,2314,N,VIIRS,n,2,285.52,0.93,N,2
41.02074,28.55503,314.18,0.49,0.48,2020-06-04,0036,N,VIIRS,n,2,285.03,2.35,N,2
41.02237,28.55623,328.17,0.52,0.67,2020-06-04,1159,N,VIIRS,n,2,296.13,4.88,D,2
41.02125,28.55818,312.6,0.46,0.39,2020-06-05,0017,N,VIIRS,n,2,290.65,1.23,N,2
41.01979,28.55336,313.5,0.46,0.39,2020-06-05,0017,N,VIIRS,n,2,289.13,2.37,N,2
41.01772,28.55695,299.14,0.46,0.39,2020-06-05,0017,N,VIIRS,n,2,288,0.35,N,2
41.02127,28.55904,305.28,0.39,0.36,2020-06-05,2358,N,VIIRS,n,2,286.28,0.6,N,2
41.02196,28.55449,303.58,0.39,0.36,2020-06-05,2358,N,VIIRS,n,2,285.52,0.74,N,2
41.01866,28.55362,304.12,0.39,0.36,2020-06-05,2358,N,VIIRS,n,2,284.92,0.74,N,2
41.02225,28.55581,308.11,0.52,0.41,2020-06-06,2339,N,VIIRS,n,2,290.14,1.35,N,2
41.01842,28.55511,302.22,0.52,0.41,2020-06-06,2339,N,VIIRS,n,2,288.93,0.78,N,2
41.0202,28.55593,314.3,0.52,0.41,2020-06-06,2339,N,VIIRS,n,2,290.6,2.37,N,2
41.02237,28.55494,307.03,0.59,0.53,2020-06-07,2320,N,VIIRS,n,2,289.71,1.94,N,2
41.02258,28.55844,301.13,0.5,0.65,2020-06-08,0100,N,VIIRS,n,2,288.31,1.02,N,2
41.01695,28.55516,301.95,0.5,0.65,2020-06-08,0100,N,VIIRS,n,2,287.37,0.93,N,2
41.02176,28.55536,304.08,0.52,0.67,2020-06-08,2301,N,VIIRS,n,2,289.18,1.16,N,2
41.02023,28.55719,312.28,0.58,0.52,2020-06-09,0042,N,VIIRS,n,2,289.47,1.85,N,2
41.01992,28.55483,314.59,0.52,0.42,2020-06-10,0023,N,VIIRS,n,2,291.24,2.19,N,2
41.02098,28.55654,322.82,0.39,0.36,2020-06-11,0004,N,VIIRS,n,2,291.61,2.14,N,2
41.02091,28.5565,313.67,0.49,0.49,2020-06-12,2326,N,VIIRS,n,2,283.32,1.64,N,2
41.01791,28.55324,298,0.59,0.7,2020-06-13,0107,N,VIIRS,n,2,275.63,1.04,N,2
41.02219,28.55665,301.67,0.41,0.37,2020-06-16,0010,N,VIIRS,n,2,284.36,1.11,N,2
41.01883,28.55558,307.52,0.41,0.37,2020-06-16,0010,N,VIIRS,n,2,281.67,1.11,N,2
41.02148,28.55426,313.92,0.41,0.37,2020-06-16,2352,N,VIIRS,n,2,292.12,1.66,N,2
41.02082,28.55907,306.13,0.41,0.37,2020-06-16,2352,N,VIIRS,n,2,292.26,0.7,N,2
41.02165,28.55291,304.19,0.41,0.45,2020-06-17,2333,N,VIIRS,n,2,289.25,1.31,N,2
41.0212,28.55774,315.24,0.41,0.45,2020-06-17,2333,N,VIIRS,n,2,290.66,1.31,N,2
41.01913,28.55613,302.99,0.69,0.75,2020-06-18,0113,N,VIIRS,n,2,283.74,1.63,N,2
41.02265,28.55804,301.14,0.36,0.57,2020-06-18,2314,N,VIIRS,n,2,285.68,0.89,N,2
41.02289,28.55382,305.91,0.36,0.57,2020-06-18,2314,N,VIIRS,n,2,286.44,1.42,N,2
40.80269,29.37383,303.7,0.32,0.55,2020-06-18,2314,N,VIIRS,n,2,287.7,0.93,N,2
41.01824,28.55248,300.29,0.49,0.48,2020-06-20,0035,N,VIIRS,n,2,287.61,0.76,N,2
41.01982,28.55242,307.81,0.49,0.48,2020-06-20,0035,N,VIIRS,n,2,288.5,1.11,N,2
41.02253,28.55435,305.1,0.49,0.48,2020-06-20,0035,N,VIIRS,n,2,288.29,1.28,N,2
41.02046,28.55648,306.34,0.46,0.39,2020-06-21,0017,N,VIIRS,n,2,288.99,2.31,N,2
41.02158,28.55529,328.41,0.58,0.52,2020-06-21,1140,N,VIIRS,l,2,299.1,4.59,D,2
40.80004,29.37849,303.31,0.38,0.36,2020-06-21,2358,N,VIIRS,n,2,290.61,1.09,N,2
41.02236,28.55871,301.92,0.39,0.36,2020-06-21,2358,N,VIIRS,n,2,289.85,1.09,N,2
41.01974,28.55329,315.45,0.39,0.36,2020-06-21,2358,N,VIIRS,n,2,289.92,1.09,N,2
41.01947,28.55765,295.38,0.52,0.42,2020-06-22,2339,N,VIIRS,n,2,269.24,1.11,N,2
41.02051,28.55569,331.72,0.46,0.39,2020-06-24,1043,N,VIIRS,n,2,299.62,5.39,D,2
41.01968,28.55684,304.74,0.53,0.67,2020-06-24,2301,N,VIIRS,n,2,286.49,1.24,N,2
41.02253,28.55816,297.65,0.53,0.67,2020-06-24,2301,N,VIIRS,n,2,285.63,1.14,N,2
41.0186,28.55698,308.75,0.58,0.52,2020-06-25,0042,N,VIIRS,n,2,288,2.13,N,2
41.01935,28.55791,308.81,0.58,0.52,2020-06-25,0042,N,VIIRS,n,2,288.17,1.38,N,2
41.02142,28.55375,300.92,0.52,0.42,2020-06-26,0023,N,VIIRS,n,2,287.61,0.63,N,2
41.02032,28.55435,318.67,0.39,0.36,2020-06-27,0004,N,VIIRS,n,2,292.96,1.96,N,2
41.01956,28.55892,305.14,0.39,0.36,2020-06-27,0004,N,VIIRS,n,2,291.97,0.68,N,2
41.01928,28.55423,314.48,0.45,0.39,2020-06-27,2345,N,VIIRS,n,2,293.13,1.71,N,2
41.02286,28.555,304.62,0.45,0.39,2020-06-27,2345,N,VIIRS,n,2,292.72,0.62,N,2
41.02171,28.55672,319.14,0.49,0.49,2020-06-28,2326,N,VIIRS,n,2,294.03,2.55,N,2
41.02082,28.55787,307.79,0.59,0.7,2020-06-29,0107,N,VIIRS,n,2,291.7,1.98,N,2
41.0198,28.55875,305.36,0.59,0.7,2020-06-29,0107,N,VIIRS,n,2,291.39,2.45,N,2
41.02235,28.55685,310.14,0.43,0.62,2020-06-29,2307,N,VIIRS,n,2,292.08,1.66,N,2
41.01964,28.55647,323.33,0.35,0.57,2020-06-30,0048,N,VIIRS,n,2,292.32,2.18,N,2
41.02086,28.55393,318.9,0.41,0.45,2020-07-01,0029,N,VIIRS,n,2,292.27,2.34,N,2
40.99134,28.82287,343.25,0.44,0.62,2020-07-01,1152,N,VIIRS,n,2,300.72,3,D,0
40.9906,28.82343,340.89,0.44,0.62,2020-07-01,1152,N,VIIRS,n,2,301.56,2.78,D,0
41.02155,28.55457,335.29,0.43,0.62,2020-07-01,1152,N,VIIRS,n,2,301.37,4.26,D,2
41.01987,28.55288,315.11,0.41,0.37,2020-07-02,0010,N,VIIRS,n,2,294.52,1.48,N,2
41.02237,28.55879,304.92,0.41,0.37,2020-07-02,0010,N,VIIRS,n,2,294.55,0.71,N,2
41.019,28.55772,310.11,0.41,0.37,2020-07-02,0010,N,VIIRS,n,2,294.03,1.33,N,2
40.96424,28.61777,342.17,0.49,0.48,2020-07-02,1133,N,VIIRS,n,2,304.91,7.86,D,0
41.01873,28.55451,310.33,0.41,0.37,2020-07-02,2352,N,VIIRS,n,2,294.52,1.21,N,2
41.02213,28.55531,322.71,0.41,0.37,2020-07-02,2352,N,VIIRS,n,2,296.27,1.59,N,2
41.02049,28.55635,334.63,0.45,0.39,2020-07-03,1115,N,VIIRS,l,2,309.33,4.3,D,2
41.02218,28.55626,318.4,0.41,0.45,2020-07-03,2333,N,VIIRS,n,2,295.79,1.07,N,2
41.01804,28.5556,306.68,0.41,0.45,2020-07-03,2333,N,VIIRS,n,2,294.09,1.07,N,2
41.02256,28.55656,305.56,0.7,0.75,2020-07-04,0113,N,VIIRS,n,2,292.04,1.47,N,2
41.02096,28.55731,336.71,0.39,0.36,2020-07-04,1056,N,VIIRS,n,2,306.28,2.02,D,2
41.01845,28.55379,309.36,0.36,0.57,2020-07-04,2314,N,VIIRS,n,2,293.62,1.14,N,2
41.02093,28.55629,311.68,0.36,0.57,2020-07-04,2314,N,VIIRS,n,2,294.18,0.89,N,2
41.01994,28.55677,303.09,0.42,0.61,2020-07-05,0054,N,VIIRS,n,2,292.02,0.9,N,2
41.02012,28.55759,312.42,0.52,0.41,2020-07-08,2339,N,VIIRS,n,2,290.87,1.33,N,2
41.02068,28.55508,311.35,0.59,0.53,2020-07-09,2320,N,VIIRS,n,2,291.48,2.26,N,2
41.01958,28.55472,310.79,0.59,0.53,2020-07-09,2320,N,VIIRS,n,2,290.93,1.94,N,2
41.0205,28.55583,314.47,0.5,0.65,2020-07-10,0100,N,VIIRS,n,2,289.97,1.41,N,2
41.01897,28.5546,316.6,0.5,0.65,2020-07-10,0101,N,VIIRS,n,2,289.8,1.87,N,2
40.80073,29.37543,301.79,0.47,0.64,2020-07-10,2301,N,VIIRS,n,2,291.73,0.77,N,2
41.02127,28.55759,309.15,0.58,0.52,2020-07-11,0042,N,VIIRS,n,2,292.39,2.37,N,2
41.02162,28.5573,308.93,0.52,0.42,2020-07-12,0023,N,VIIRS,n,2,293.13,1.07,N,2
41.01789,28.5559,303.13,0.52,0.42,2020-07-12,0023,N,VIIRS,n,2,292.51,1.07,N,2
41.02153,28.55707,333.65,0.35,0.57,2020-07-12,1146,N,VIIRS,n,2,301.34,3.8,D,2
41.01852,28.55744,332.09,0.35,0.57,2020-07-12,1146,N,VIIRS,l,2,302.61,3.81,D,2
41.02147,28.5554,323.03,0.39,0.36,2020-07-13,0004,N,VIIRS,n,2,294.81,2.11,N,2
41.01994,28.55532,304.31,0.45,0.39,2020-07-13,2345,N,VIIRS,n,2,288.82,2.07,N,2
41.01775,28.55632,301.76,0.49,0.49,2020-07-14,2327,N,VIIRS,n,2,289.29,1.12,N,2
41.02225,28.55693,314.05,0.49,0.49,2020-07-14,2327,N,VIIRS,n,2,291.08,1.12,N,2
41.02058,28.55795,309.61,0.59,0.7,2020-07-15,0107,N,VIIRS,n,2,288.09,1.6,N,2
41.02189,28.55175,297.75,0.43,0.62,2020-07-15,2308,N,VIIRS,n,2,287.67,0.84,N,2
41.02169,28.5568,307.12,0.43,0.62,2020-07-15,2308,N,VIIRS,n,2,288.97,0.84,N,2
41.02194,28.55731,313.91,0.35,0.57,2020-07-16,0048,N,VIIRS,n,2,289.75,0.9,N,2
41.017,28.55479,299.39,0.35,0.57,2020-07-16,0048,N,VIIRS,n,2,288.06,0.47,N,2
41.02176,28.55576,336.78,0.41,0.45,2020-07-16,1031,N,VIIRS,n,2,305.74,3.43,D,2
41.02189,28.55643,297.84,0.76,0.77,2020-07-16,2249,N,VIIRS,n,2,286.06,1.86,N,2
41.02145,28.55342,300.41,0.76,0.77,2020-07-16,2249,N,VIIRS,n,2,285.66,1.29,N,2
41.0206,28.55562,317.1,0.41,0.45,2020-07-17,0029,N,VIIRS,n,2,290.08,1.88,N,2
41.01897,28.55706,313.97,0.41,0.37,2020-07-18,0011,N,VIIRS,n,2,291.79,0.89,N,2
41.02234,28.55813,306.31,0.41,0.37,2020-07-18,0011,N,VIIRS,n,2,291.92,0.89,N,2
41.02124,28.55467,330.82,0.49,0.48,2020-07-18,1134,N,VIIRS,l,2,302.88,5.08,D,2
41.02166,28.55824,311.73,0.41,0.37,2020-07-18,2352,N,VIIRS,n,2,293.79,1.14,N,2
41.01892,28.55265,312.93,0.41,0.37,2020-07-18,2352,N,VIIRS,n,2,292.27,1.14,N,2
41.02232,28.55344,302.59,0.41,0.37,2020-07-18,2352,N,VIIRS,n,2,292.14,1.14,N,2
41.01927,28.55606,333.47,0.45,0.39,2020-07-19,1115,N,VIIRS,l,2,305.29,4.47,D,2
41.02035,28.55516,327.07,0.41,0.45,2020-07-19,2333,N,VIIRS,n,2,293.95,2.92,N,2
41.01959,28.55569,341.89,0.39,0.36,2020-07-20,1056,N,VIIRS,n,2,307.86,4.49,D,2
40.80189,29.37156,306.96,0.32,0.55,2020-07-20,2314,N,VIIRS,n,2,291.41,0.91,N,2
41.02263,28.55542,319.46,0.36,0.57,2020-07-20,2314,N,VIIRS,n,2,292.31,1.81,N,2
41.02221,28.55385,307.96,0.42,0.61,2020-07-21,0054,N,VIIRS,n,2,289.58,1.35,N,2
41.02079,28.55877,302.43,0.42,0.61,2020-07-21,0054,N,VIIRS,n,2,289.56,1.17,N,2
41.02125,28.55525,305.42,0.63,0.72,2020-07-21,2255,N,VIIRS,n,2,290.3,1.6,N,2
41.01932,28.557,303.22,0.63,0.72,2020-07-21,2255,N,VIIRS,n,2,290.44,1.11,N,2
41.02011,28.55563,319.45,0.49,0.48,2020-07-22,0036,N,VIIRS,n,2,292.9,2.37,N,2
41.01936,28.55557,318.59,0.46,0.39,2020-07-23,0017,N,VIIRS,n,2,294.28,2.33,N,2
40.80354,29.37243,306.79,0.38,0.36,2020-07-23,2358,N,VIIRS,n,2,294.87,0.84,N,2
41.02165,28.55648,327.02,0.39,0.36,2020-07-23,2358,N,VIIRS,n,2,296.11,2.65,N,2
41.02056,28.5568,333.9,0.52,0.41,2020-07-24,1121,N,VIIRS,l,2,307.28,5.68,D,2
41.01873,28.55562,333.35,0.52,0.41,2020-07-24,1121,N,VIIRS,l,2,308.18,3.91,D,2
41.0216,28.55726,321,0.52,0.41,2020-07-24,2339,N,VIIRS,n,2,293.5,2.62,N,2
41.02088,28.557,317.94,0.59,0.53,2020-07-25,2320,N,VIIRS,n,2,292.43,2.39,N,2
41.02034,28.55629,316.13,0.5,0.66,2020-07-26,0101,N,VIIRS,n,2,290.69,2.05,N,2
41.01971,28.55493,334.51,0.46,0.39,2020-07-26,1043,N,VIIRS,l,2,305.4,5.3,D,2
41.02049,28.55263,304.28,0.52,0.67,2020-07-26,2301,N,VIIRS,n,2,290.86,1.48,N,2
41.01806,28.55602,312.88,0.59,0.52,2020-07-27,0042,N,VIIRS,n,2,290.85,2.91,N,2
41.02169,28.55726,314.3,0.58,0.52,2020-07-27,0042,N,VIIRS,n,2,291.7,2.3,N,2
41.02255,28.55677,303.43,0.53,0.42,2020-07-28,0023,N,VIIRS,n,2,291.71,1.35,N,2
41.01882,28.55537,310.45,0.53,0.42,2020-07-28,0023,N,VIIRS,n,2,291.05,1.35,N,2
41.01882,28.55463,315.27,0.39,0.36,2020-07-29,0004,N,VIIRS,n,2,293.02,1.27,N,2
41.02211,28.55559,316.61,0.39,0.36,2020-07-29,0004,N,VIIRS,n,2,294.5,1.27,N,2
41.02153,28.55706,338.97,0.41,0.45,2020-07-29,1127,N,VIIRS,n,2,309.83,4.2,D,2
40.80082,29.37059,307.84,0.42,0.38,2020-07-29,2346,N,VIIRS,n,2,295.76,0.98,N,2
41.02176,28.55932,310.71,0.45,0.39,2020-07-29,2346,N,VIIRS,n,2,295.5,1.09,N,2
41.01884,28.55325,316.88,0.45,0.39,2020-07-29,2346,N,VIIRS,n,2,294.94,1.52,N,2
41.00909,28.68984,334.15,0.41,0.37,2020-07-30,1109,N,VIIRS,l,2,309.04,1.6,D,0
41.02118,28.55503,322.25,0.49,0.48,2020-07-30,2327,N,VIIRS,n,2,295.91,3.29,N,2
41.02265,28.55597,316.89,0.49,0.48,2020-07-30,2327,N,VIIRS,n,2,295.64,1.96,N,2
41.01815,28.55536,306.56,0.49,0.48,2020-07-30,2327,N,VIIRS,n,2,294.42,1.64,N,2
41.01896,28.55652,310.84,0.59,0.7,2020-07-31,0107,N,VIIRS,n,2,292.83,2.34,N,2
41.0181,28.55762,308.37,0.59,0.7,2020-07-31,0107,N,VIIRS,n,2,292.82,1.72,N,2
41.01901,28.55517,315.13,0.43,0.62,2020-07-31,2308,N,VIIRS,n,2,290.95,1.79,N,2
41.02018,28.55436,320.04,0.35,0.57,2020-08-01,0048,N,VIIRS,n,2,291.46,1.83,N,2
41.01971,28.55719,309.73,0.35,0.57,2020-08-01,0048,N,VIIRS,n,2,290.59,0.98,N,2
41.02084,28.55302,309.83,0.35,0.57,2020-08-01,0048,N,VIIRS,n,2,290.39,0.98,N,2
41.02102,28.55562,335.16,0.41,0.45,2020-08-01,1031,N,VIIRS,n,2,299.26,3.98,D,2
40.80069,29.3761,303.92,0.69,0.74,2020-08-01,2249,N,VIIRS,n,2,288.77,1.08,N,2
41.02134,28.55344,311.7,0.41,0.45,2020-08-02,0030,N,VIIRS,n,2,290.62,1.41,N,2
41.02025,28.55834,307.98,0.41,0.45,2020-08-02,0030,N,VIIRS,n,2,291.3,1.14,N,2
41.01823,28.55552,331.06,0.43,0.62,2020-08-02,1153,N,VIIRS,n,2,300.95,3.64,D,2
41.02078,28.55521,330.29,0.41,0.37,2020-08-03,0011,N,VIIRS,n,2,295.14,2.58,N,2
40.80072,29.37195,310.53,0.43,0.38,2020-08-03,0011,N,VIIRS,n,2,293.45,1.06,N,2
41.02101,28.5554,325.99,0.41,0.37,2020-08-03,2352,N,VIIRS,n,2,295.02,2.44,N,2
41.01944,28.55642,305.68,0.41,0.45,2020-08-04,2333,N,VIIRS,n,2,293.78,1.07,N,2
41.01908,28.55416,318.1,0.36,0.57,2020-08-05,2314,N,VIIRS,n,2,293.34,1.79,N,2
41.02109,28.55622,319.26,0.42,0.61,2020-08-06,0055,N,VIIRS,n,2,293.27,1.67,N,2
40.80017,29.37864,302.32,0.46,0.64,2020-08-06,0055,N,VIIRS,n,2,292.11,1.07,N,2
41.02111,28.5561,312.98,0.49,0.49,2020-08-07,0036,N,VIIRS,n,2,294.22,1.85,N,2
41.01999,28.5546,319.88,0.46,0.39,2020-08-08,0017,N,VIIRS,n,2,294.24,2.45,N,2
41.02165,28.55908,301.76,0.39,0.36,2020-08-08,2358,N,VIIRS,n,2,284.01,0.89,N,2
41.01904,28.55366,310.23,0.39,0.36,2020-08-08,2358,N,VIIRS,n,2,286.51,0.9,N,2
41.02002,28.55675,318.96,0.52,0.41,2020-08-09,2339,N,VIIRS,n,2,289.68,2.83,N,2
41.02073,28.55207,308.42,0.59,0.53,2020-08-10,2320,N,VIIRS,n,2,291.77,1.98,N,2
41.02029,28.55902,302.37,0.59,0.53,2020-08-10,2320,N,VIIRS,n,2,291.59,1.55,N,2
41.01847,28.55782,307.2,0.59,0.53,2020-08-10,2321,N,VIIRS,n,2,291.6,2.33,N,2
41.02003,28.5546,331.57,0.46,0.39,2020-08-11,1044,N,VIIRS,l,2,306.14,2.46,D,2
41.02124,28.55312,304.47,0.52,0.67,2020-08-11,2302,N,VIIRS,n,2,290.56,1.38,N,2
41.02224,28.55502,305.78,0.59,0.53,2020-08-12,0042,N,VIIRS,n,2,291.66,1.86,N,2
41.01934,28.55854,308.58,0.53,0.42,2020-08-13,0023,N,VIIRS,n,2,291.14,1.49,N,2
40.99477,29.23961,352.63,0.39,0.59,2020-08-13,1006,N,VIIRS,n,2,295.63,4.41,D,0
40.99521,29.24028,342.16,0.39,0.59,2020-08-13,1006,N,VIIRS,n,2,295,3.94,D,0
41.02092,28.55659,332.86,0.36,0.57,2020-08-13,1146,N,VIIRS,n,2,297.65,3.08,D,2
41.02104,28.55666,327.41,0.39,0.36,2020-08-14,0005,N,VIIRS,n,2,295.36,2.4,N,2
41.28456,28.50736,296.8,0.45,0.39,2020-08-14,2346,N,VIIRS,n,2,286.79,0.44,N,0
41.02147,28.55738,321.13,0.45,0.39,2020-08-14,2346,N,VIIRS,n,2,293.29,2.93,N,2
41.02192,28.55455,315.57,0.49,0.48,2020-08-15,2327,N,VIIRS,n,2,291.37,2.75,N,2
41.01758,28.55609,304.87,0.59,0.7,2020-08-16,0107,N,VIIRS,n,2,286.5,2.05,N,2
41.02005,28.55747,337.75,0.41,0.37,2020-08-16,1050,N,VIIRS,n,2,306.03,3.65,D,2
41.01927,28.55332,309.85,0.43,0.62,2020-08-16,2308,N,VIIRS,n,2,287.92,1.61,N,2
41.01981,28.55349,312.45,0.43,0.62,2020-08-16,2308,N,VIIRS,n,2,288.52,1.45,N,2
41.02003,28.55215,302.5,0.35,0.57,2020-08-17,0048,N,VIIRS,n,2,289.07,1.36,N,2
41.01891,28.55634,316.48,0.35,0.57,2020-08-17,0048,N,VIIRS,n,2,290.36,1.36,N,2
41.02007,28.55438,321.99,0.41,0.45,2020-08-18,0030,N,VIIRS,n,2,291.48,2.12,N,2
41.0188,28.55351,314.97,0.41,0.37,2020-08-19,0011,N,VIIRS,n,2,291.42,1.37,N,2
41.0213,28.55944,304.7,0.41,0.37,2020-08-19,0011,N,VIIRS,n,2,291.65,1.37,N,2
41.0197,28.558,332.45,0.49,0.48,2020-08-19,1134,N,VIIRS,n,2,302.99,4.35,D,2
41.02092,28.55534,332.12,0.49,0.48,2020-08-19,1134,N,VIIRS,l,2,302.2,3.85,D,2
41.01876,28.55433,311.55,0.41,0.37,2020-08-19,2352,N,VIIRS,n,2,288.09,1.57,N,2
41.02215,28.55513,312.83,0.41,0.37,2020-08-19,2352,N,VIIRS,n,2,288.88,1.43,N,2
41.02148,28.55539,333.43,0.45,0.39,2020-08-20,1115,N,VIIRS,n,2,299.77,3.91,D,2
40.92426,29.17414,336.18,0.38,0.36,2020-08-21,1056,N,VIIRS,n,2,301.38,5.25,D,0
41.01999,28.55752,330.82,0.39,0.36,2020-08-21,1056,N,VIIRS,n,2,303.42,1.37,D,2
41.01905,28.55259,308.65,0.36,0.57,2020-08-21,2314,N,VIIRS,n,2,290.76,1.46,N,2
41.01883,28.55676,307.13,0.36,0.57,2020-08-21,2314,N,VIIRS,n,2,290.99,1.08,N,2
41.02161,28.55577,317.34,0.42,0.61,2020-08-22,0055,N,VIIRS,n,2,291.52,1.73,N,2
41.01902,28.55273,310.39,0.42,0.61,2020-08-22,0055,N,VIIRS,n,2,290.12,1.21,N,2
41.02049,28.55429,316.75,0.49,0.49,2020-08-23,0036,N,VIIRS,n,2,292.51,1.86,N,2
41.0219,28.5575,312.18,0.46,0.39,2020-08-24,0017,N,VIIRS,n,2,293.91,1.02,N,2
41.01838,28.55628,311.47,0.46,0.39,2020-08-24,0017,N,VIIRS,n,2,292.92,1.02,N,2
41.0205,28.55585,325.27,0.39,0.36,2020-08-24,2358,N,VIIRS,n,2,294.6,2.55,N,2
40.80083,29.37435,307.12,0.38,0.36,2020-08-24,2358,N,VIIRS,n,2,294.71,1.02,N,2
41.02115,28.55676,331.55,0.52,0.41,2020-08-25,1121,N,VIIRS,l,2,306.32,3.06,D,2
41.02038,28.55821,310.25,0.52,0.41,2020-08-25,2340,N,VIIRS,n,2,291.88,1.31,N,2
41.02087,28.55489,314.78,0.59,0.53,2020-08-26,2321,N,VIIRS,n,2,291.32,2.59,N,2
41.01856,28.55836,299.9,0.5,0.66,2020-08-27,0101,N,VIIRS,n,2,288.3,0.77,N,2
41.02037,28.55235,303.64,0.5,0.66,2020-08-27,0101,N,VIIRS,n,2,288.11,0.77,N,2
41.0183,28.55489,309.39,0.59,0.53,2020-08-28,0042,N,VIIRS,n,2,290.7,1.94,N,2
41.02193,28.55864,303.1,0.53,0.42,2020-08-29,0023,N,VIIRS,n,2,292.74,2.11,N,2
41.22066,28.85104,367,0.37,0.58,2020-08-29,1147,N,VIIRS,h,2,303.58,5.41,D,0
